eez_name,eez_neighbour,variable,early,historical,mid,per_early,per_mid,per_mid_plot,per_early_plot
Anguilla (UK),Saint Martin (France),min_eez,0.4,0.4,0.4,0,0,0,0
Anguilla (UK),Saint Martin (France),n_spp,15,15,15,0,0,0,0
Anguilla (UK),Saint Martin (France),sd_eez,0.1225217295708463,0.12028170830720465,0.1242293414494516,1.86,3.28,3.28,1.86
Anguilla (UK),St Barthelemy (France),max_eez,0.9243122809968324,0.9534456582735569,0.9326870059288538,-3.06,-2.18,-2.18,-3.06
Anguilla (UK),St Barthelemy (France),mean_eez,0.6211169854243259,0.6307844047719194,0.6180682325530009,-1.53,-2.02,-2.02,-1.53
Anguilla (UK),St Barthelemy (France),min_eez,0.4,0.4,0.4,0,0,0,0
Anguilla (UK),St Barthelemy (France),n_spp,19,19,19,0,0,0,0
Anguilla (UK),St Barthelemy (France),sd_eez,0.18235769694525708,0.178679834597026,0.1861803921605162,2.06,4.2,4.2,2.06
Anguilla (UK),US Virgin Islands,max_eez,0.6671497475929502,0.6665621411045167,0.6681245424306086,0.09,0.23,0.23,0.09
Anguilla (UK),US Virgin Islands,mean_eez,0.5244955939959108,0.536784191862935,0.526429753905091,-2.29,-1.93,-1.93,-2.29
Anguilla (UK),US Virgin Islands,min_eez,0.3,0.3178658378658379,0.3,-5.62,-5.62,-5.62,-5.62
Anguilla (UK),US Virgin Islands,n_spp,18,18,18,0,0,0,0
Anguilla (UK),US Virgin Islands,sd_eez,0.13011885853079522,0.1279387986064234,0.12838706340203537,1.7,0.35,0.35,1.7
Antigua & Barbuda,Anguilla (UK),max_eez,0.6382553002553002,0.6114204519760075,0.624875,4.39,2.2,2.2,4.39
Antigua & Barbuda,Anguilla (UK),mean_eez,0.5355547960808007,0.5327437959218743,0.5285373118524995,0.53,-0.79,-0.79,0.53
Antigua & Barbuda,Anguilla (UK),min_eez,0.1846031746031746,0.19252645502645502,0.18486394557823127,-4.12,-3.98,-3.98,-4.12
Antigua & Barbuda,Anguilla (UK),n_spp,28,28,28,0,0,0,0
Antigua & Barbuda,Anguilla (UK),sd_eez,0.08681250195902615,0.08054935094081722,0.09170537360246303,7.78,13.85,13.85,7.78
Antigua & Barbuda,Guadeloupe (France),max_eez,0.5870422237076649,0.589716378392849,0.5884987745098039,-0.45,-0.21,-0.21,-0.45
Antigua & Barbuda,Guadeloupe (France),mean_eez,0.5358750016336035,0.5340826489006664,0.5325913879053311,0.34,-0.28,-0.28,0.34
Antigua & Barbuda,Guadeloupe (France),min_eez,0.4444444444444444,0.4485339506172839,0.4363888888888889,-0.91,-2.71,-2.71,-0.91
Antigua & Barbuda,Guadeloupe (France),n_spp,18,18,18,0,0,0,0
Antigua & Barbuda,Guadeloupe (France),sd_eez,0.03244341172190549,0.03288474944993222,0.0383792388099946,-1.34,16.71,16.71,-1.34
Antigua & Barbuda,Montserrat (UK),max_eez,0.873015873015873,0.873015873015873,0.8804026740723463,0,0.85,0.85,0
Antigua & Barbuda,Montserrat (UK),mean_eez,0.7588339708669952,0.7692636710754404,0.7715181125990499,-1.36,0.29,0.29,-1.36
Antigua & Barbuda,Montserrat (UK),min_eez,0.5,0.6666666666666666,0.6489364035087719,-25,-2.66,-2.66,-25
Antigua & Barbuda,Montserrat (UK),n_spp,25,26,23,-3.85,-11.54,-11.54,-3.85
Antigua & Barbuda,Montserrat (UK),sd_eez,0.08093287613490437,0.053799431109952785,0.06552057530065145,50.43,21.79,21.79,50
Antigua & Barbuda,Saint Kitts & Nevis,max_eez,0.8620769980047055,0.8916782678911862,0.8706711019569543,-3.32,-2.36,-2.36,-3.32
Antigua & Barbuda,Saint Kitts & Nevis,mean_eez,0.6051612337368871,0.5940349301055883,0.6017081128827606,1.87,1.29,1.29,1.87
Antigua & Barbuda,Saint Kitts & Nevis,min_eez,0.33366666666666667,0.3333333333333333,0.3227777777777778,0.1,-3.17,-3.17,0.1
Antigua & Barbuda,Saint Kitts & Nevis,n_spp,29,31,29,-6.45,-6.45,-6.45,-6.45
Antigua & Barbuda,Saint Kitts & Nevis,sd_eez,0.16297417223620392,0.15636971978133593,0.1734733579952296,4.22,10.94,10.94,4.22
Antigua & Barbuda,St Barthelemy (France),max_eez,0.9381261703805407,0.9606544058447393,0.9446472870434303,-2.35,-1.67,-1.67,-2.35
Antigua & Barbuda,St Barthelemy (France),mean_eez,0.5453244086644898,0.5584725251214719,0.5309698410415225,-2.35,-4.92,-4.92,-2.35
Antigua & Barbuda,St Barthelemy (France),min_eez,0.2775957751521661,0.303393457313044,0.27674319727891156,-8.5,-8.78,-8.78,-8.5
Antigua & Barbuda,St Barthelemy (France),n_spp,13,13,13,0,0,0,0
Antigua & Barbuda,St Barthelemy (France),sd_eez,0.16854378453623775,0.15773355909796657,0.17160763284247438,6.85,8.8,8.8,6.85
Argentina,Chile,max_eez,0.8236518333220877,0.8094060612620229,0.8054320876486432,1.76,-0.49,-0.49,1.76
Argentina,Chile,mean_eez,0.6271419873040819,0.6116315077392007,0.6302642495675272,2.54,3.05,3.05,2.54
Argentina,Chile,min_eez,0.3404903911436168,0.3420097080167227,0.3389001776531258,-0.44,-0.91,-0.91,-0.44
Argentina,Chile,n_spp,10,10,10,0,0,0,0
Argentina,Chile,sd_eez,0.1431500357544443,0.1571639206920783,0.13620447134567382,-8.92,-13.34,-13.34,-8.92
Argentina,Falkland Isl. (UK),max_eez,0.754851684263449,0.8048113648319696,0.727916118866549,-6.21,-9.55,-9.55,-6.21
Argentina,Falkland Isl. (UK),mean_eez,0.6390937831050684,0.6414706948836516,0.6266087187287984,-0.37,-2.32,-2.32,-0.37
Argentina,Falkland Isl. (UK),min_eez,0.4684439501862226,0.42484765859612383,0.49665403208988007,10.26,16.9,16.9,10.26
Argentina,Falkland Isl. (UK),n_spp,12,12,11,0,-8.33,-8.33,0
Argentina,Falkland Isl. (UK),sd_eez,0.09235702806545093,0.11856606153494187,0.0771354617451414,-22.11,-34.94,-34.94,-22.11
Argentina,Uruguay,max_eez,0.9465563625914408,0.9103724618791204,0.984230613712704,3.97,8.11,8.11,3.97
Argentina,Uruguay,mean_eez,0.666096906271555,0.6265724860327258,0.6840056310622457,6.31,9.17,9.17,6.31
Argentina,Uruguay,min_eez,0.24947395784202456,0.08801362735110146,0.31070928169570905,183.45,253.02,50,50
Argentina,Uruguay,n_spp,22,23,22,-4.35,-4.35,-4.35,-4.35
Argentina,Uruguay,sd_eez,0.22153478403042856,0.2563637924491191,0.20810751991169685,-13.59,-18.82,-18.82,-13.59
Aruba (Netherlands),Dominican Republic,max_eez,0.23110039084528974,0.1547868310678017,0.3182283357436524,49.3,105.59,50,49.3
Aruba (Netherlands),Dominican Republic,mean_eez,0.13238938569063494,0.12254086727066253,0.13823548238847244,8.04,12.81,12.81,8.04
Aruba (Netherlands),Dominican Republic,min_eez,0.11561029309084338,0.09573040161749839,0.11473352878541446,20.77,19.85,19.85,20.77
Aruba (Netherlands),Dominican Republic,n_spp,18,18,18,0,0,0,0
Aruba (Netherlands),Dominican Republic,sd_eez,0.028745843883617683,0.011904041970547766,0.04742637489350354,141.48,298.41,50,50
Aruba (Netherlands),Venezuela,max_eez,0.07758620689655173,0.07758620689655173,0.07758620689655173,0,0,0,0
Aruba (Netherlands),Venezuela,mean_eez,0.05687845280103435,0.05815654701932707,0.05703358668673241,-2.2,-1.93,-1.93,-2.2
Aruba (Netherlands),Venezuela,min_eez,0.0425531914893617,0.0425531914893617,0.0425531914893617,0,0,0,0
Aruba (Netherlands),Venezuela,n_spp,4,4,4,0,0,0,0
